libdarknet-gcc-5-0-0-0.so,gcc,5,0,0,0,2.3006017208099365,14.056193351745605
libdarknet-gcc-5-1-1-0.so,gcc,5,1,1,0,2.2976291179656982,14.145064115524292
libdarknet-gcc-7-0-1-0.so,gcc,7,0,1,0,2.2998123168945312,13.956992864608765
libdarknet-gcc-5-1-0-0.so,gcc,5,1,0,0,2.3020925521850586,14.013007640838623
libdarknet-clang-4.0-1-1-0.so,0,0,0,0,0,2.305982828140259,13.778206825256348
libdarknet-gcc-6-1-1-0.so,gcc,6,1,1,0,2.30238938331604,13.934502363204956
libdarknet-clang-4.0-0-0-0.so,0,0,0,0,0,2.3035154342651367,14.090166568756104
libdarknet-clang-8-0-1-0.so,clang,8,0,1,0,2.302250385284424,13.742528676986694
libdarknet-gcc-4.8-1-0-0.so,0,0,0,0,0,2.3008534908294678,13.7936429977417
libdarknet-clang-4.0-1-0-0.so,0,0,0,0,0,2.3014297485351562,13.789117336273193
libdarknet-clang-5.0-1-0-0.so,0,0,0,0,0,2.3021135330200195,13.777984380722046
libdarknet-clang-6.0-1-1-0.so,0,0,0,0,0,2.3034956455230713,13.763540267944336
libdarknet-gcc-6-1-0-0.so,gcc,6,1,0,0,2.3037829399108887,13.766634464263916
libdarknet-clang-8-1-1-0.so,clang,8,1,1,0,2.3050897121429443,14.337670803070068
libdarknet-gcc-8-0-1-0.so,gcc,8,0,1,0,2.296579599380493,14.650904893875122
libdarknet-clang-3.9-0-0-0.so,0,0,0,0,0,2.2982401847839355,14.021159410476685
libdarknet-clang-3.9-1-1-0.so,0,0,0,0,0,2.3163435459136963,13.78949785232544
libdarknet-gcc-5-0-1-0.so,gcc,5,0,1,0,2.298863649368286,14.60795259475708
libdarknet-clang-6.0-0-1-0.so,0,0,0,0,0,2.297166109085083,13.803807497024536
libdarknet-clang-6.0-1-0-0.so,0,0,0,0,0,2.3182826042175293,14.571975708007812
libdarknet-gcc-4.8-1-1-0.so,0,0,0,0,0,2.3014543056488037,14.635008811950684
libdarknet-clang-3.9-0-1-0.so,0,0,0,0,0,2.2994368076324463,13.789756059646606
libdarknet-clang-5.0-0-1-0.so,0,0,0,0,0,2.297081232070923,14.508372783660889
libdarknet-gcc-4.8-0-0-0.so,0,0,0,0,0,2.2981207370758057,14.59524154663086
libdarknet-gcc-6-0-1-0.so,gcc,6,0,1,0,2.3005075454711914,14.629189252853394
libdarknet-clang-6.0-0-0-0.so,0,0,0,0,0,2.2995400428771973,14.576967477798462
libdarknet-gcc-8-1-0-0.so,gcc,8,1,0,0,2.3149185180664062,14.559498310089111
libdarknet-gcc-8-1-1-0.so,gcc,8,1,1,0,2.3031563758850098,13.761202335357666
libdarknet-gcc-8-0-0-0.so,gcc,8,0,0,0,2.3007826805114746,13.83760666847229
libdarknet-clang-5.0-1-1-0.so,0,0,0,0,0,2.307708740234375,13.854759931564331
libdarknet-gcc-7-1-0-0.so,gcc,7,1,0,0,2.3028147220611572,13.816356658935547
libdarknet-gcc-6-0-0-0.so,gcc,6,0,0,0,2.2979702949523926,13.857466697692871
libdarknet-gcc-7-1-1-0.so,gcc,7,1,1,0,2.3035099506378174,14.808990001678467
libdarknet-gcc-7-0-0-0.so,gcc,7,0,0,0,2.683295488357544,14.803560733795166
libdarknet-clang-3.9-1-0-0.so,0,0,0,0,0,2.6871769428253174,14.57677674293518
libdarknet-clang-8-0-0-0.so,clang,8,0,0,0,2.33508563041687,14.247942209243774
libdarknet-gcc-4.8-0-1-0.so,0,0,0,0,0,2.304719924926758,14.115830659866333
libdarknet-clang-4.0-0-1-0.so,0,0,0,0,0,2.324160099029541,14.024494886398315
libdarknet-clang-5.0-0-0-0.so,0,0,0,0,0,2.3121235370635986,13.999785900115967
libdarknet-clang-8-1-0-0.so,clang,8,1,0,0,2.6734132766723633,14.063374280929565
libdarknet-gcc-5-0-0-0.so,gcc,5,0,0,0,2.3008370399475098,14.05007553100586
libdarknet-gcc-5-1-1-0.so,gcc,5,1,1,0,2.3012213706970215,13.813651323318481
libdarknet-gcc-7-0-1-0.so,gcc,7,0,1,0,2.3011646270751953,13.824278831481934
libdarknet-gcc-5-1-0-0.so,gcc,5,1,0,0,2.305562973022461,13.869409561157227
libdarknet-clang-4.0-1-1-0.so,0,0,0,0,0,2.314500570297241,13.965010643005371
libdarknet-gcc-6-1-1-0.so,gcc,6,1,1,0,2.3037548065185547,13.90367841720581
libdarknet-clang-4.0-0-0-0.so,0,0,0,0,0,2.30938982963562,13.783951044082642
libdarknet-clang-8-0-1-0.so,clang,8,0,1,0,2.310490131378174,13.954997777938843
libdarknet-gcc-4.8-1-0-0.so,0,0,0,0,0,2.2999980449676514,13.795118570327759
libdarknet-clang-4.0-1-0-0.so,0,0,0,0,0,2.314089059829712,13.96772813796997
libdarknet-clang-5.0-1-0-0.so,0,0,0,0,0,2.316174030303955,13.821226358413696
libdarknet-clang-6.0-1-1-0.so,0,0,0,0,0,2.316009044647217,13.751892328262329
libdarknet-gcc-6-1-0-0.so,gcc,6,1,0,0,2.301039457321167,13.97522234916687
libdarknet-clang-8-1-1-0.so,clang,8,1,1,0,2.3139395713806152,14.064462661743164
libdarknet-gcc-8-0-1-0.so,gcc,8,0,1,0,2.299353837966919,13.792316913604736
libdarknet-clang-3.9-0-0-0.so,0,0,0,0,0,2.311105728149414,13.754155397415161
libdarknet-clang-3.9-1-1-0.so,0,0,0,0,0,2.314932346343994,14.125427484512329
libdarknet-gcc-5-0-1-0.so,gcc,5,0,1,0,2.300966501235962,13.75494933128357
libdarknet-clang-6.0-0-1-0.so,0,0,0,0,0,2.3076648712158203,14.544522523880005
libdarknet-clang-6.0-1-0-0.so,0,0,0,0,0,2.31265926361084,14.271333932876587
libdarknet-gcc-4.8-1-1-0.so,0,0,0,0,0,2.3082523345947266,14.512315034866333
libdarknet-clang-3.9-0-1-0.so,0,0,0,0,0,2.3100924491882324,14.645112752914429
libdarknet-clang-5.0-0-1-0.so,0,0,0,0,0,2.307466506958008,13.779980421066284
libdarknet-gcc-4.8-0-0-0.so,0,0,0,0,0,2.3072147369384766,14.531842231750488
libdarknet-gcc-6-0-1-0.so,gcc,6,0,1,0,2.3085083961486816,14.663951873779297
libdarknet-clang-6.0-0-0-0.so,0,0,0,0,0,2.3113858699798584,14.64757490158081
libdarknet-gcc-8-1-0-0.so,gcc,8,1,0,0,2.309777021408081,14.323996305465698
libdarknet-gcc-8-1-1-0.so,gcc,8,1,1,0,2.304037570953369,13.815040111541748
libdarknet-gcc-8-0-0-0.so,gcc,8,0,0,0,2.303363561630249,13.853379249572754
libdarknet-clang-5.0-1-1-0.so,0,0,0,0,0,2.3161544799804688,14.711094379425049
libdarknet-gcc-7-1-0-0.so,gcc,7,1,0,0,2.3019981384277344,14.626254558563232
libdarknet-gcc-6-0-0-0.so,gcc,6,0,0,0,2.302370548248291,13.894283771514893
libdarknet-gcc-7-1-1-0.so,gcc,7,1,1,0,2.3124308586120605,14.916260242462158
libdarknet-gcc-7-0-0-0.so,gcc,7,0,0,0,2.65250301361084,14.615742444992065
libdarknet-clang-3.9-1-0-0.so,0,0,0,0,0,2.713336229324341,14.559661865234375
libdarknet-clang-8-0-0-0.so,clang,8,0,0,0,2.3292529582977295,14.252594947814941
libdarknet-gcc-4.8-0-1-0.so,0,0,0,0,0,2.3011229038238525,14.1075119972229
libdarknet-clang-4.0-0-1-0.so,0,0,0,0,0,2.3015871047973633,13.95620059967041
libdarknet-clang-5.0-0-0-0.so,0,0,0,0,0,2.304671049118042,13.919358968734741
libdarknet-clang-8-1-0-0.so,clang,8,1,0,0,2.6662485599517822,14.010605335235596
libdarknet-gcc-5-0-0-0.so,gcc,5,0,0,0,2.3082275390625,13.987607717514038
libdarknet-gcc-5-1-1-0.so,gcc,5,1,1,0,2.301776885986328,13.857665777206421
libdarknet-gcc-7-0-1-0.so,gcc,7,0,1,0,2.301029920578003,13.761990308761597
libdarknet-gcc-5-1-0-0.so,gcc,5,1,0,0,2.303121328353882,13.701647996902466
libdarknet-clang-4.0-1-1-0.so,0,0,0,0,0,2.3082964420318604,13.892435550689697
libdarknet-gcc-6-1-1-0.so,gcc,6,1,1,0,2.299691677093506,14.239293575286865
libdarknet-clang-4.0-0-0-0.so,0,0,0,0,0,2.3025007247924805,13.906021118164062
libdarknet-clang-8-0-1-0.so,clang,8,0,1,0,2.3023900985717773,13.93390154838562
libdarknet-gcc-4.8-1-0-0.so,0,0,0,0,0,2.3022429943084717,13.667636156082153
libdarknet-clang-4.0-1-0-0.so,0,0,0,0,0,2.3085556030273438,13.974701642990112
libdarknet-clang-5.0-1-0-0.so,0,0,0,0,0,2.3057901859283447,13.978662490844727
libdarknet-clang-6.0-1-1-0.so,0,0,0,0,0,2.3040504455566406,13.888878345489502
libdarknet-gcc-6-1-0-0.so,gcc,6,1,0,0,2.2990102767944336,13.756494760513306
libdarknet-clang-8-1-1-0.so,clang,8,1,1,0,2.305065155029297,13.742941856384277
libdarknet-gcc-8-0-1-0.so,gcc,8,0,1,0,2.2965474128723145,13.756051063537598
libdarknet-clang-3.9-0-0-0.so,0,0,0,0,0,2.303030014038086,14.542185306549072
libdarknet-clang-3.9-1-1-0.so,0,0,0,0,0,2.3052260875701904,13.67595624923706
libdarknet-gcc-5-0-1-0.so,gcc,5,0,1,0,2.297078847885132,14.100733280181885
libdarknet-clang-6.0-0-1-0.so,0,0,0,0,0,2.3153300285339355,14.309443235397339
libdarknet-clang-6.0-1-0-0.so,0,0,0,0,0,2.304912805557251,14.575496912002563
libdarknet-gcc-4.8-1-1-0.so,0,0,0,0,0,2.29887318611145,13.735048532485962
libdarknet-clang-3.9-0-1-0.so,0,0,0,0,0,2.3012351989746094,14.641844987869263
libdarknet-clang-5.0-0-1-0.so,0,0,0,0,0,2.311781167984009,13.667243480682373
libdarknet-gcc-4.8-0-0-0.so,0,0,0,0,0,2.297762632369995,13.689724922180176
libdarknet-gcc-6-0-1-0.so,gcc,6,0,1,0,2.2969417572021484,14.448478937149048
libdarknet-clang-6.0-0-0-0.so,0,0,0,0,0,2.3020052909851074,14.616879940032959
libdarknet-gcc-8-1-0-0.so,gcc,8,1,0,0,2.299264669418335,13.770206928253174
libdarknet-gcc-8-1-1-0.so,gcc,8,1,1,0,2.300370454788208,14.132755756378174
libdarknet-gcc-8-0-0-0.so,gcc,8,0,0,0,2.2967710494995117,14.516434907913208
libdarknet-clang-5.0-1-1-0.so,0,0,0,0,0,2.3082587718963623,13.783244371414185
libdarknet-gcc-7-1-0-0.so,gcc,7,1,0,0,2.299459457397461,13.700195074081421
libdarknet-gcc-6-0-0-0.so,gcc,6,0,0,0,2.2977261543273926,14.206358909606934
libdarknet-gcc-7-1-1-0.so,gcc,7,1,1,0,2.299556255340576,14.076761484146118
libdarknet-gcc-7-0-0-0.so,gcc,7,0,0,0,2.7021701335906982,14.646958112716675
libdarknet-clang-3.9-1-0-0.so,0,0,0,0,0,2.6399354934692383,14.5791494846344
libdarknet-clang-8-0-0-0.so,clang,8,0,0,0,2.308397054672241,14.292732238769531
libdarknet-gcc-4.8-0-1-0.so,0,0,0,0,0,2.3169023990631104,14.122707843780518
libdarknet-clang-4.0-0-1-0.so,0,0,0,0,0,2.2950613498687744,13.935401678085327
libdarknet-clang-5.0-0-0-0.so,0,0,0,0,0,2.3034768104553223,14.072649240493774
libdarknet-clang-8-1-0-0.so,clang,8,1,0,0,2.6725778579711914,14.164213418960571
libdarknet-gcc-5-0-0-0.so,gcc,5,0,0,0,2.3071706295013428,14.041489124298096
libdarknet-gcc-5-1-1-0.so,gcc,5,1,1,0,2.3025155067443848,13.869339227676392
libdarknet-gcc-7-0-1-0.so,gcc,7,0,1,0,2.2991254329681396,14.176128625869751
libdarknet-gcc-5-1-0-0.so,gcc,5,1,0,0,2.302164316177368,13.84002137184143
libdarknet-clang-4.0-1-1-0.so,0,0,0,0,0,2.301741600036621,14.04627799987793
libdarknet-gcc-6-1-1-0.so,gcc,6,1,1,0,2.3161890506744385,14.029738426208496
libdarknet-clang-4.0-0-0-0.so,0,0,0,0,0,2.303394317626953,14.089046001434326
libdarknet-clang-8-0-1-0.so,clang,8,0,1,0,2.2993388175964355,14.342654705047607
libdarknet-gcc-4.8-1-0-0.so,0,0,0,0,0,2.302323579788208,13.780798196792603
libdarknet-clang-4.0-1-0-0.so,0,0,0,0,0,2.308492660522461,14.082921028137207
libdarknet-clang-5.0-1-0-0.so,0,0,0,0,0,2.3042986392974854,13.868048906326294
libdarknet-clang-6.0-1-1-0.so,0,0,0,0,0,2.3035712242126465,13.874295234680176
libdarknet-gcc-6-1-0-0.so,gcc,6,1,0,0,2.301781177520752,13.915433168411255
libdarknet-clang-8-1-1-0.so,clang,8,1,1,0,2.3152875900268555,13.844302415847778
libdarknet-gcc-8-0-1-0.so,gcc,8,0,1,0,2.316175937652588,13.876288414001465
libdarknet-clang-3.9-0-0-0.so,0,0,0,0,0,2.3037219047546387,14.07621145248413
libdarknet-clang-3.9-1-1-0.so,0,0,0,0,0,2.304227113723755,13.877673864364624
libdarknet-gcc-5-0-1-0.so,gcc,5,0,1,0,2.308274984359741,14.574050664901733
libdarknet-clang-6.0-0-1-0.so,0,0,0,0,0,2.299936532974243,14.112531900405884
libdarknet-clang-6.0-1-0-0.so,0,0,0,0,0,2.3236641883850098,14.584848165512085
libdarknet-gcc-4.8-1-1-0.so,0,0,0,0,0,2.3098795413970947,14.6511812210083
libdarknet-clang-3.9-0-1-0.so,0,0,0,0,0,2.297149181365967,14.35605001449585
libdarknet-clang-5.0-0-1-0.so,0,0,0,0,0,2.302992820739746,14.631269454956055
libdarknet-gcc-4.8-0-0-0.so,0,0,0,0,0,2.3168752193450928,13.828006267547607
libdarknet-gcc-6-0-1-0.so,gcc,6,0,1,0,2.300840139389038,14.404470205307007
libdarknet-clang-6.0-0-0-0.so,0,0,0,0,0,2.304194450378418,13.900190830230713
libdarknet-gcc-8-1-0-0.so,gcc,8,1,0,0,2.3137567043304443,13.938627243041992
libdarknet-gcc-8-1-1-0.so,gcc,8,1,1,0,2.3103551864624023,13.860107660293579
libdarknet-gcc-8-0-0-0.so,gcc,8,0,0,0,2.301748275756836,14.383087873458862
libdarknet-clang-5.0-1-1-0.so,0,0,0,0,0,2.3119351863861084,14.669990301132202
libdarknet-gcc-7-1-0-0.so,gcc,7,1,0,0,2.3172669410705566,13.937281370162964
libdarknet-gcc-6-0-0-0.so,gcc,6,0,0,0,2.2986059188842773,14.345557451248169
libdarknet-gcc-7-1-1-0.so,gcc,7,1,1,0,2.3021888732910156,14.266937732696533
libdarknet-gcc-7-0-0-0.so,gcc,7,0,0,0,2.7083163261413574,14.71364450454712
libdarknet-clang-3.9-1-0-0.so,0,0,0,0,0,2.6668636798858643,14.606657981872559
libdarknet-clang-8-0-0-0.so,clang,8,0,0,0,2.321661949157715,14.33981966972351
libdarknet-gcc-4.8-0-1-0.so,0,0,0,0,0,2.3027608394622803,14.209592819213867
libdarknet-clang-4.0-0-1-0.so,0,0,0,0,0,2.296315908432007,14.077661037445068
libdarknet-clang-5.0-0-0-0.so,0,0,0,0,0,2.299268960952759,13.983813047409058
libdarknet-clang-8-1-0-0.so,clang,8,1,0,0,2.6354355812072754,14.04137396812439
libdarknet-gcc-5-0-0-0.so,gcc,5,0,0,0,2.297654151916504,14.15374207496643
libdarknet-gcc-5-1-1-0.so,gcc,5,1,1,0,2.301236152648926,13.998028755187988
libdarknet-gcc-7-0-1-0.so,gcc,7,0,1,0,2.301781415939331,13.82319951057434
libdarknet-gcc-5-1-0-0.so,gcc,5,1,0,0,2.3027172088623047,13.828509092330933
libdarknet-clang-4.0-1-1-0.so,0,0,0,0,0,2.303694248199463,13.812259197235107
libdarknet-gcc-6-1-1-0.so,gcc,6,1,1,0,2.3023457527160645,14.014252662658691
libdarknet-clang-4.0-0-0-0.so,0,0,0,0,0,2.2992026805877686,13.79546046257019
libdarknet-clang-8-0-1-0.so,clang,8,0,1,0,2.2977066040039062,13.876421689987183
libdarknet-gcc-4.8-1-0-0.so,0,0,0,0,0,2.3014979362487793,14.214390516281128
libdarknet-clang-4.0-1-0-0.so,0,0,0,0,0,2.3042006492614746,14.342860460281372
libdarknet-clang-5.0-1-0-0.so,0,0,0,0,0,2.3155064582824707,13.764054536819458
libdarknet-clang-6.0-1-1-0.so,0,0,0,0,0,2.2984421253204346,14.04374098777771
libdarknet-gcc-6-1-0-0.so,gcc,6,1,0,0,2.297692060470581,14.166290760040283
libdarknet-clang-8-1-1-0.so,clang,8,1,1,0,2.2992656230926514,14.270863771438599
libdarknet-gcc-8-0-1-0.so,gcc,8,0,1,0,2.298001766204834,13.747946500778198
libdarknet-clang-3.9-0-0-0.so,0,0,0,0,0,2.2988667488098145,13.763799667358398
libdarknet-clang-3.9-1-1-0.so,0,0,0,0,0,2.299391508102417,13.721290826797485
libdarknet-gcc-5-0-1-0.so,gcc,5,0,1,0,2.2951533794403076,13.80852222442627
libdarknet-clang-6.0-0-1-0.so,0,0,0,0,0,2.2969441413879395,13.999187469482422
libdarknet-clang-6.0-1-0-0.so,0,0,0,0,0,2.3074493408203125,13.762006282806396
libdarknet-gcc-4.8-1-1-0.so,0,0,0,0,0,2.299873113632202,14.403839111328125
libdarknet-clang-3.9-0-1-0.so,0,0,0,0,0,2.2969632148742676,14.472230434417725
libdarknet-clang-5.0-0-1-0.so,0,0,0,0,0,2.296259880065918,13.706000089645386
libdarknet-gcc-4.8-0-0-0.so,0,0,0,0,0,2.2959296703338623,14.628252506256104
libdarknet-gcc-6-0-1-0.so,gcc,6,0,1,0,2.2995052337646484,13.72540283203125
libdarknet-clang-6.0-0-0-0.so,0,0,0,0,0,2.298497200012207,14.258401155471802
libdarknet-gcc-8-1-0-0.so,gcc,8,1,0,0,2.300704002380371,14.014810800552368
libdarknet-gcc-8-1-1-0.so,gcc,8,1,1,0,2.2987453937530518,14.552951335906982
libdarknet-gcc-8-0-0-0.so,gcc,8,0,0,0,2.296098470687866,14.535874605178833
libdarknet-clang-5.0-1-1-0.so,0,0,0,0,0,2.3020362854003906,13.727796792984009
libdarknet-gcc-7-1-0-0.so,gcc,7,1,0,0,2.2997379302978516,13.780370473861694
libdarknet-gcc-6-0-0-0.so,gcc,6,0,0,0,2.296152114868164,14.53976058959961
libdarknet-gcc-7-1-1-0.so,gcc,7,1,1,0,2.2989237308502197,14.091320991516113
libdarknet-gcc-7-0-0-0.so,gcc,7,0,0,0,2.6578311920166016,14.64860486984253
libdarknet-clang-3.9-1-0-0.so,0,0,0,0,0,2.69746470451355,14.480356216430664
libdarknet-clang-8-0-0-0.so,clang,8,0,0,0,2.330491065979004,14.278078079223633
libdarknet-gcc-4.8-0-1-0.so,0,0,0,0,0,2.315354585647583,14.170864582061768
libdarknet-clang-4.0-0-1-0.so,0,0,0,0,0,2.2963099479675293,14.072935342788696
libdarknet-clang-5.0-0-0-0.so,0,0,0,0,0,2.300992250442505,13.958491086959839
libdarknet-clang-8-1-0-0.so,clang,8,1,0,0,2.653083562850952,14.061569452285767
libdarknet-gcc-5-0-0-0.so,gcc,5,0,0,0,2.3020403385162354,14.028380155563354
libdarknet-gcc-5-1-1-0.so,gcc,5,1,1,0,2.306373119354248,13.826778173446655
libdarknet-gcc-7-0-1-0.so,gcc,7,0,1,0,2.2992258071899414,14.119345903396606
libdarknet-gcc-5-1-0-0.so,gcc,5,1,0,0,2.315242290496826,13.936409950256348
libdarknet-clang-4.0-1-1-0.so,0,0,0,0,0,2.3066015243530273,14.227822065353394
libdarknet-gcc-6-1-1-0.so,gcc,6,1,1,0,2.300546169281006,13.996190071105957
libdarknet-clang-4.0-0-0-0.so,0,0,0,0,0,2.2964351177215576,13.871293783187866
libdarknet-clang-8-0-1-0.so,clang,8,0,1,0,2.3013973236083984,14.004293441772461
libdarknet-gcc-4.8-1-0-0.so,0,0,0,0,0,2.3080663681030273,13.892070770263672
libdarknet-clang-4.0-1-0-0.so,0,0,0,0,0,2.302710771560669,13.849031925201416
libdarknet-clang-5.0-1-0-0.so,0,0,0,0,0,2.3022313117980957,14.039628267288208
libdarknet-clang-6.0-1-1-0.so,0,0,0,0,0,2.303649663925171,13.942099809646606
libdarknet-gcc-6-1-0-0.so,gcc,6,1,0,0,2.298978805541992,13.75984525680542
libdarknet-clang-8-1-1-0.so,clang,8,1,1,0,2.303907632827759,14.226120710372925
libdarknet-gcc-8-0-1-0.so,gcc,8,0,1,0,2.2960944175720215,13.841033220291138
libdarknet-clang-3.9-0-0-0.so,0,0,0,0,0,2.3009822368621826,14.059937000274658
libdarknet-clang-3.9-1-1-0.so,0,0,0,0,0,2.3050901889801025,14.420027256011963
libdarknet-gcc-5-0-1-0.so,gcc,5,0,1,0,2.2971322536468506,14.06117296218872
libdarknet-clang-6.0-0-1-0.so,0,0,0,0,0,2.2999792098999023,13.737251281738281
libdarknet-clang-6.0-1-0-0.so,0,0,0,0,0,2.302536964416504,14.42920470237732
libdarknet-gcc-4.8-1-1-0.so,0,0,0,0,0,2.3010964393615723,13.765835046768188
libdarknet-clang-3.9-0-1-0.so,0,0,0,0,0,2.2986466884613037,14.545042514801025
libdarknet-clang-5.0-0-1-0.so,0,0,0,0,0,2.297744035720825,14.534089088439941
libdarknet-gcc-4.8-0-0-0.so,0,0,0,0,0,2.296967029571533,14.366073846817017
libdarknet-gcc-6-0-1-0.so,gcc,6,0,1,0,2.2983152866363525,13.85564637184143
libdarknet-clang-6.0-0-0-0.so,0,0,0,0,0,2.2994980812072754,13.812067031860352
libdarknet-gcc-8-1-0-0.so,gcc,8,1,0,0,2.3016021251678467,14.629576921463013
libdarknet-gcc-8-1-1-0.so,gcc,8,1,1,0,2.3026769161224365,14.541033744812012
libdarknet-gcc-8-0-0-0.so,gcc,8,0,0,0,2.3014841079711914,13.796095371246338
libdarknet-clang-5.0-1-1-0.so,0,0,0,0,0,2.30354642868042,14.683580875396729
libdarknet-gcc-7-1-0-0.so,gcc,7,1,0,0,2.300081729888916,14.367372989654541
libdarknet-gcc-6-0-0-0.so,gcc,6,0,0,0,2.2968268394470215,13.86242127418518
libdarknet-gcc-7-1-1-0.so,gcc,7,1,1,0,2.302471399307251,14.13215708732605
libdarknet-gcc-7-0-0-0.so,gcc,7,0,0,0,2.7214515209198,14.707080364227295
libdarknet-clang-3.9-1-0-0.so,0,0,0,0,0,2.6512503623962402,14.56944489479065
libdarknet-clang-8-0-0-0.so,clang,8,0,0,0,2.330986738204956,14.28953742980957
libdarknet-gcc-4.8-0-1-0.so,0,0,0,0,0,2.3039355278015137,14.117750406265259
libdarknet-clang-4.0-0-1-0.so,0,0,0,0,0,2.3000574111938477,14.156646251678467
libdarknet-clang-5.0-0-0-0.so,0,0,0,0,0,2.3023111820220947,14.14640212059021
libdarknet-clang-8-1-0-0.so,clang,8,1,0,0,2.6459062099456787,14.054328918457031
libdarknet-gcc-5-0-0-0.so,gcc,5,0,0,0,2.30975079536438,14.01438570022583
libdarknet-gcc-5-1-1-0.so,gcc,5,1,1,0,2.3035213947296143,14.029529094696045
libdarknet-gcc-7-0-1-0.so,gcc,7,0,1,0,2.3020479679107666,14.04380178451538
libdarknet-gcc-5-1-0-0.so,gcc,5,1,0,0,2.3038299083709717,13.874641180038452
libdarknet-clang-4.0-1-1-0.so,0,0,0,0,0,2.3038856983184814,13.843733549118042
libdarknet-gcc-6-1-1-0.so,gcc,6,1,1,0,2.3013288974761963,13.775803327560425
libdarknet-clang-4.0-0-0-0.so,0,0,0,0,0,2.435436725616455,13.811975240707397
libdarknet-clang-8-0-1-0.so,clang,8,0,1,0,2.303875684738159,14.015836477279663
libdarknet-gcc-4.8-1-0-0.so,0,0,0,0,0,2.303028106689453,14.179876327514648
libdarknet-clang-4.0-1-0-0.so,0,0,0,0,0,2.2989017963409424,13.820045709609985
libdarknet-clang-5.0-1-0-0.so,0,0,0,0,0,2.302690267562866,13.7797532081604
libdarknet-clang-6.0-1-1-0.so,0,0,0,0,0,2.3025875091552734,13.801869630813599
libdarknet-gcc-6-1-0-0.so,gcc,6,1,0,0,2.2997350692749023,14.069561243057251
libdarknet-clang-8-1-1-0.so,clang,8,1,1,0,2.302947521209717,14.236791372299194
libdarknet-gcc-8-0-1-0.so,gcc,8,0,1,0,2.298290967941284,13.820364475250244
libdarknet-clang-3.9-0-0-0.so,0,0,0,0,0,2.300179958343506,13.836530685424805
libdarknet-clang-3.9-1-1-0.so,0,0,0,0,0,2.3047194480895996,13.971679925918579
libdarknet-gcc-5-0-1-0.so,gcc,5,0,1,0,2.295151948928833,13.870267868041992
libdarknet-clang-6.0-0-1-0.so,0,0,0,0,0,2.298017978668213,14.731223821640015
libdarknet-clang-6.0-1-0-0.so,0,0,0,0,0,2.3020687103271484,13.823353290557861
libdarknet-gcc-4.8-1-1-0.so,0,0,0,0,0,2.3020315170288086,14.58083724975586
libdarknet-clang-3.9-0-1-0.so,0,0,0,0,0,2.2994961738586426,14.571527004241943
libdarknet-clang-5.0-0-1-0.so,0,0,0,0,0,2.2978851795196533,14.666151285171509
libdarknet-gcc-4.8-0-0-0.so,0,0,0,0,0,2.297791004180908,14.160748720169067
libdarknet-gcc-6-0-1-0.so,gcc,6,0,1,0,2.29994797706604,13.801107168197632
libdarknet-clang-6.0-0-0-0.so,0,0,0,0,0,2.300438642501831,14.579392910003662
libdarknet-gcc-8-1-0-0.so,gcc,8,1,0,0,2.3008062839508057,14.530517339706421
libdarknet-gcc-8-1-1-0.so,gcc,8,1,1,0,2.301837921142578,14.602122783660889
libdarknet-gcc-8-0-0-0.so,gcc,8,0,0,0,2.299628257751465,14.529709815979004
libdarknet-clang-5.0-1-1-0.so,0,0,0,0,0,2.301968574523926,14.581366300582886
libdarknet-gcc-7-1-0-0.so,gcc,7,1,0,0,2.2988178730010986,14.23946475982666
libdarknet-gcc-6-0-0-0.so,gcc,6,0,0,0,2.2997305393218994,13.866539001464844
libdarknet-gcc-7-1-1-0.so,gcc,7,1,1,0,2.3031840324401855,14.364555835723877
libdarknet-gcc-7-0-0-0.so,gcc,7,0,0,0,2.7016093730926514,14.605034351348877
libdarknet-clang-3.9-1-0-0.so,0,0,0,0,0,2.6859374046325684,14.558279752731323
libdarknet-clang-8-0-0-0.so,clang,8,0,0,0,2.393235206604004,14.326205968856812
libdarknet-gcc-4.8-0-1-0.so,0,0,0,0,0,2.339982509613037,14.16269850730896
libdarknet-clang-4.0-0-1-0.so,0,0,0,0,0,2.376769542694092,13.97389006614685
libdarknet-clang-5.0-0-0-0.so,0,0,0,0,0,2.363018035888672,14.025869131088257
libdarknet-clang-8-1-0-0.so,clang,8,1,0,0,2.7422285079956055,14.025405406951904
libdarknet-gcc-5-0-0-0.so,gcc,5,0,0,0,2.322627067565918,13.964451313018799
libdarknet-gcc-5-1-1-0.so,gcc,5,1,1,0,2.325571298599243,14.018025636672974
libdarknet-gcc-7-0-1-0.so,gcc,7,0,1,0,2.3375422954559326,13.93437647819519
libdarknet-gcc-5-1-0-0.so,gcc,5,1,0,0,2.327878713607788,14.292516231536865
libdarknet-clang-4.0-1-1-0.so,0,0,0,0,0,2.3678042888641357,13.826122522354126
libdarknet-gcc-6-1-1-0.so,gcc,6,1,1,0,2.3275957107543945,13.847211837768555
libdarknet-clang-4.0-0-0-0.so,0,0,0,0,0,2.366898775100708,14.269290924072266
libdarknet-clang-8-0-1-0.so,clang,8,0,1,0,2.368581771850586,14.11088514328003
libdarknet-gcc-4.8-1-0-0.so,0,0,0,0,0,2.326117515563965,13.754998207092285
libdarknet-clang-4.0-1-0-0.so,0,0,0,0,0,2.3665668964385986,13.787982940673828
libdarknet-clang-5.0-1-0-0.so,0,0,0,0,0,2.3660387992858887,14.196832656860352
